ConditionName,Outcome,CountryName,Date,SourceName,CountValue,TotalPopulation,"Cases Per 100,000",PartOfCumulativeCountSeries
COVID-19,Unspecified,CHINA,2020-10-02,World Health Organization COVID-19 Dashboard,21,"1,426,106,093",0.0015,
COVID-19,Unspecified,CHINA,2020-10-03,World Health Organization COVID-19 Dashboard,19,"1,426,106,093",0.0013,
COVID-19,Unspecified,CHINA,2020-10-04,World Health Organization COVID-19 Dashboard,20,"1,426,106,093",0.0014,
COVID-19,Unspecified,CHINA,2020-10-05,World Health Organization COVID-19 Dashboard,25,"1,426,106,093",0.0018,
COVID-19,Unspecified,CHINA,2020-10-06,World Health Organization COVID-19 Dashboard,24,"1,426,106,093",0.0017,
COVID-19,Unspecified,CHINA,2020-10-07,World Health Organization COVID-19 Dashboard,18,"1,426,106,093",0.0013,
COVID-19,Unspecified,CHINA,2020-10-08,World Health Organization COVID-19 Dashboard,24,"1,426,106,093",0.0017,
COVID-19,Unspecified,CHINA,2020-10-09,World Health Organization COVID-19 Dashboard,40,"1,426,106,093",0.0028,
COVID-19,Unspecified,CHINA,2020-10-10,World Health Organization COVID-19 Dashboard,26,"1,426,106,093",0.0018,
COVID-19,Unspecified,CHINA,2020-10-11,World Health Organization COVID-19 Dashboard,27,"1,426,106,093",0.0019,
COVID-19,Unspecified,CHINA,2020-10-12,World Health Organization COVID-19 Dashboard,28,"1,426,106,093",0.002,
COVID-19,Unspecified,CHINA,2020-10-13,World Health Organization COVID-19 Dashboard,26,"1,426,106,093",0.0018,
COVID-19,Unspecified,CHINA,2020-10-14,World Health Organization COVID-19 Dashboard,28,"1,426,106,093",0.002,
COVID-19,Unspecified,CHINA,2020-10-15,World Health Organization COVID-19 Dashboard,11,"1,426,106,093",0.0008,
COVID-19,Unspecified,CHINA,2020-10-16,World Health Organization COVID-19 Dashboard,36,"1,426,106,093",0.0025,
COVID-19,Unspecified,CHINA,2020-10-17,World Health Organization COVID-19 Dashboard,25,"1,426,106,093",0.0018,
COVID-19,Unspecified,CHINA,2020-10-18,World Health Organization COVID-19 Dashboard,30,"1,426,106,093",0.0021,
COVID-19,Unspecified,CHINA,2020-10-19,World Health Organization COVID-19 Dashboard,17,"1,426,106,093",0.0012,
COVID-19,Unspecified,CHINA,2020-10-20,World Health Organization COVID-19 Dashboard,39,"1,426,106,093",0.0027,
COVID-19,Unspecified,CHINA,2020-10-21,World Health Organization COVID-19 Dashboard,19,"1,426,106,093",0.0013,
COVID-19,Unspecified,CHINA,2020-10-22,World Health Organization COVID-19 Dashboard,23,"1,426,106,093",0.0016,
COVID-19,Unspecified,CHINA,2020-10-23,World Health Organization COVID-19 Dashboard,33,"1,426,106,093",0.0023,
COVID-19,Unspecified,CHINA,2020-10-24,World Health Organization COVID-19 Dashboard,32,"1,426,106,093",0.0022,
COVID-19,Unspecified,CHINA,2020-10-25,World Health Organization COVID-19 Dashboard,22,"1,426,106,093",0.0015,
COVID-19,Unspecified,CHINA,2020-10-26,World Health Organization COVID-19 Dashboard,26,"1,426,106,093",0.0018,
COVID-19,Unspecified,CHINA,2020-10-27,World Health Organization COVID-19 Dashboard,24,"1,426,106,093",0.0017,
COVID-19,Unspecified,CHINA,2020-10-28,World Health Organization COVID-19 Dashboard,47,"1,426,106,093",0.0033,
COVID-19,Unspecified,CHINA,2020-10-29,World Health Organization COVID-19 Dashboard,50,"1,426,106,093",0.0035,
COVID-19,Unspecified,CHINA,2020-10-30,World Health Organization COVID-19 Dashboard,31,"1,426,106,093",0.0022,
COVID-19,Unspecified,CHINA,2020-10-31,World Health Organization COVID-19 Dashboard,41,"1,426,106,093",0.0029,
COVID-19,Unspecified,CHINA,2020-11-01,World Health Organization COVID-19 Dashboard,28,"1,426,106,093",0.002,
COVID-19,Unspecified,CHINA,2020-11-02,World Health Organization COVID-19 Dashboard,34,"1,426,106,093",0.0024,
COVID-19,Unspecified,CHINA,2020-11-03,World Health Organization COVID-19 Dashboard,60,"1,426,106,093",0.0042,
COVID-19,Unspecified,CHINA,2020-11-04,World Health Organization COVID-19 Dashboard,30,"1,426,106,093",0.0021,
COVID-19,Unspecified,CHINA,2020-11-05,World Health Organization COVID-19 Dashboard,32,"1,426,106,093",0.0022,
COVID-19,Unspecified,CHINA,2020-11-06,World Health Organization COVID-19 Dashboard,44,"1,426,106,093",0.0031,
COVID-19,Unspecified,CHINA,2020-11-07,World Health Organization COVID-19 Dashboard,43,"1,426,106,093",0.003,
COVID-19,Unspecified,CHINA,2020-11-08,World Health Organization COVID-19 Dashboard,31,"1,426,106,093",0.0022,
COVID-19,Unspecified,CHINA,2020-11-09,World Health Organization COVID-19 Dashboard,47,"1,426,106,093",0.0033,
COVID-19,Unspecified,CHINA,2020-11-10,World Health Organization COVID-19 Dashboard,29,"1,426,106,093",0.002,
COVID-19,Unspecified,CHINA,2020-11-11,World Health Organization COVID-19 Dashboard,28,"1,426,106,093",0.002,
COVID-19,Unspecified,CHINA,2020-11-12,World Health Organization COVID-19 Dashboard,37,"1,426,106,093",0.0026,
COVID-19,Unspecified,CHINA,2020-11-13,World Health Organization COVID-19 Dashboard,36,"1,426,106,093",0.0025,
COVID-19,Unspecified,CHINA,2020-11-14,World Health Organization COVID-19 Dashboard,32,"1,426,106,093",0.0022,
COVID-19,Unspecified,CHINA,2020-11-15,World Health Organization COVID-19 Dashboard,24,"1,426,106,093",0.0017,
COVID-19,Unspecified,CHINA,2020-11-16,World Health Organization COVID-19 Dashboard,24,"1,426,106,093",0.0017,
COVID-19,Unspecified,CHINA,2020-11-17,World Health Organization COVID-19 Dashboard,24,"1,426,106,093",0.0017,
COVID-19,Unspecified,CHINA,2020-11-18,World Health Organization COVID-19 Dashboard,14,"1,426,106,093",0.001,
COVID-19,Unspecified,CHINA,2020-11-19,World Health Organization COVID-19 Dashboard,23,"1,426,106,093",0.0016,
COVID-19,Unspecified,CHINA,2020-11-20,World Health Organization COVID-19 Dashboard,31,"1,426,106,093",0.0022,
COVID-19,Unspecified,CHINA,2020-11-21,World Health Organization COVID-19 Dashboard,44,"1,426,106,093",0.0031,
COVID-19,Unspecified,CHINA,2020-11-22,World Health Organization COVID-19 Dashboard,60,"1,426,106,093",0.0042,
COVID-19,Unspecified,CHINA,2020-11-23,World Health Organization COVID-19 Dashboard,85,"1,426,106,093",0.006,
COVID-19,Unspecified,CHINA,2020-11-24,World Health Organization COVID-19 Dashboard,96,"1,426,106,093",0.0067,
COVID-19,Unspecified,CHINA,2020-11-25,World Health Organization COVID-19 Dashboard,85,"1,426,106,093",0.006,
COVID-19,Unspecified,CHINA,2020-11-26,World Health Organization COVID-19 Dashboard,111,"1,426,106,093",0.0078,
COVID-19,Unspecified,CHINA,2020-11-27,World Health Organization COVID-19 Dashboard,88,"1,426,106,093",0.0062,
COVID-19,Unspecified,CHINA,2020-11-28,World Health Organization COVID-19 Dashboard,112,"1,426,106,093",0.0079,
COVID-19,Unspecified,CHINA,2020-11-29,World Health Organization COVID-19 Dashboard,104,"1,426,106,093",0.0073,
COVID-19,Unspecified,CHINA,2020-11-30,World Health Organization COVID-19 Dashboard,136,"1,426,106,093",0.0095,
COVID-19,Unspecified,CHINA,2020-12-01,World Health Organization COVID-19 Dashboard,112,"1,426,106,093",0.0079,
COVID-19,Unspecified,CHINA,2020-12-02,World Health Organization COVID-19 Dashboard,91,"1,426,106,093",0.0064,
COVID-19,Unspecified,CHINA,2020-12-03,World Health Organization COVID-19 Dashboard,129,"1,426,106,093",0.009,
COVID-19,Unspecified,CHINA,2020-12-04,World Health Organization COVID-19 Dashboard,108,"1,426,106,093",0.0076,
COVID-19,Unspecified,CHINA,2020-12-05,World Health Organization COVID-19 Dashboard,133,"1,426,106,093",0.0093,
COVID-19,Unspecified,CHINA,2020-12-06,World Health Organization COVID-19 Dashboard,122,"1,426,106,093",0.0086,
COVID-19,Unspecified,CHINA,2020-12-07,World Health Organization COVID-19 Dashboard,133,"1,426,106,093",0.0093,
COVID-19,Unspecified,CHINA,2020-12-08,World Health Organization COVID-19 Dashboard,90,"1,426,106,093",0.0063,
COVID-19,Unspecified,CHINA,2020-12-09,World Health Organization COVID-19 Dashboard,117,"1,426,106,093",0.0082,
COVID-19,Unspecified,CHINA,2020-12-10,World Health Organization COVID-19 Dashboard,118,"1,426,106,093",0.0083,
COVID-19,Unspecified,CHINA,2020-12-11,World Health Organization COVID-19 Dashboard,131,"1,426,106,093",0.0092,
COVID-19,Unspecified,CHINA,2020-12-12,World Health Organization COVID-19 Dashboard,100,"1,426,106,093",0.007,
COVID-19,Unspecified,CHINA,2020-12-13,World Health Organization COVID-19 Dashboard,101,"1,426,106,093",0.0071,
COVID-19,Unspecified,CHINA,2020-12-14,World Health Organization COVID-19 Dashboard,114,"1,426,106,093",0.008,
COVID-19,Unspecified,CHINA,2020-12-15,World Health Organization COVID-19 Dashboard,103,"1,426,106,093",0.0072,
COVID-19,Unspecified,CHINA,2020-12-16,World Health Organization COVID-19 Dashboard,112,"1,426,106,093",0.0079,
COVID-19,Unspecified,CHINA,2020-12-17,World Health Organization COVID-19 Dashboard,96,"1,426,106,093",0.0067,
COVID-19,Unspecified,CHINA,2020-12-18,World Health Organization COVID-19 Dashboard,116,"1,426,106,093",0.0081,
COVID-19,Unspecified,CHINA,2020-12-19,World Health Organization COVID-19 Dashboard,89,"1,426,106,093",0.0062,
COVID-19,Unspecified,CHINA,2020-12-20,World Health Organization COVID-19 Dashboard,136,"1,426,106,093",0.0095,
COVID-19,Unspecified,CHINA,2020-12-21,World Health Organization COVID-19 Dashboard,100,"1,426,106,093",0.007,
COVID-19,Unspecified,CHINA,2020-12-22,World Health Organization COVID-19 Dashboard,100,"1,426,106,093",0.007,
COVID-19,Unspecified,CHINA,2020-12-23,World Health Organization COVID-19 Dashboard,82,"1,426,106,093",0.0057,
COVID-19,Unspecified,CHINA,2020-12-24,World Health Organization COVID-19 Dashboard,76,"1,426,106,093",0.0053,
COVID-19,Unspecified,CHINA,2020-12-25,World Health Organization COVID-19 Dashboard,85,"1,426,106,093",0.006,
COVID-19,Unspecified,CHINA,2020-12-26,World Health Organization COVID-19 Dashboard,81,"1,426,106,093",0.0057,
COVID-19,Unspecified,CHINA,2020-12-27,World Health Organization COVID-19 Dashboard,84,"1,426,106,093",0.0059,
COVID-19,Unspecified,CHINA,2020-12-28,World Health Organization COVID-19 Dashboard,93,"1,426,106,093",0.0065,
COVID-19,Unspecified,CHINA,2020-12-29,World Health Organization COVID-19 Dashboard,96,"1,426,106,093",0.0067,
COVID-19,Unspecified,CHINA,2020-12-30,World Health Organization COVID-19 Dashboard,79,"1,426,106,093",0.0055,
COVID-19,Unspecified,CHINA,2020-12-31,World Health Organization COVID-19 Dashboard,81,"1,426,106,093",0.0057,
COVID-19,Unspecified,CHINA,2021-01-01,World Health Organization COVID-19 Dashboard,89,1426437267,0.0062,
COVID-19,Unspecified,CHINA,2021-01-02,World Health Organization COVID-19 Dashboard,67,1426437267,0.0047,
COVID-19,Unspecified,CHINA,2021-01-03,World Health Organization COVID-19 Dashboard,65,1426437267,0.0046,
COVID-19,Unspecified,CHINA,2021-01-04,World Health Organization COVID-19 Dashboard,78,1426437267,0.0055,
COVID-19,Unspecified,CHINA,2021-01-05,World Health Organization COVID-19 Dashboard,89,1426437267,0.0062,
COVID-19,Unspecified,CHINA,2021-01-06,World Health Organization COVID-19 Dashboard,66,1426437267,0.0046,
COVID-19,Unspecified,CHINA,2021-01-07,World Health Organization COVID-19 Dashboard,90,1426437267,0.0063,
COVID-19,Unspecified,CHINA,2021-01-08,World Health Organization COVID-19 Dashboard,89,1426437267,0.0062,
COVID-19,Unspecified,CHINA,2021-01-09,World Health Organization COVID-19 Dashboard,81,1426437267,0.0057,
COVID-19,Unspecified,CHINA,2021-01-10,World Health Organization COVID-19 Dashboard,131,1426437267,0.0092,
COVID-19,Unspecified,CHINA,2021-01-11,World Health Organization COVID-19 Dashboard,134,1426437267,0.0094,
COVID-19,Unspecified,CHINA,2021-01-12,World Health Organization COVID-19 Dashboard,102,1426437267,0.0072,
COVID-19,Unspecified,CHINA,2021-01-13,World Health Organization COVID-19 Dashboard,179,1426437267,0.0125,
COVID-19,Unspecified,CHINA,2021-01-14,World Health Organization COVID-19 Dashboard,184,1426437267,0.0129,
COVID-19,Unspecified,CHINA,2021-01-15,World Health Organization COVID-19 Dashboard,173,1426437267,0.0121,
COVID-19,Unspecified,CHINA,2021-01-16,World Health Organization COVID-19 Dashboard,169,1426437267,0.0118,
COVID-19,Unspecified,CHINA,2021-01-17,World Health Organization COVID-19 Dashboard,166,1426437267,0.0116,
COVID-19,Unspecified,CHINA,2021-01-18,World Health Organization COVID-19 Dashboard,169,1426437267,0.0118,
COVID-19,Unspecified,CHINA,2021-01-19,World Health Organization COVID-19 Dashboard,232,1426437267,0.0163,
COVID-19,Unspecified,CHINA,2021-01-20,World Health Organization COVID-19 Dashboard,165,1426437267,0.0116,
COVID-19,Unspecified,CHINA,2021-01-21,World Health Organization COVID-19 Dashboard,223,1426437267,0.0156,
COVID-19,Unspecified,CHINA,2021-01-22,World Health Organization COVID-19 Dashboard,175,1426437267,0.0123,
COVID-19,Unspecified,CHINA,2021-01-23,World Health Organization COVID-19 Dashboard,178,1426437267,0.0125,
COVID-19,Unspecified,CHINA,2021-01-24,World Health Organization COVID-19 Dashboard,164,1426437267,0.0115,
COVID-19,Unspecified,CHINA,2021-01-25,World Health Organization COVID-19 Dashboard,205,1426437267,0.0144,
COVID-19,Unspecified,CHINA,2021-01-26,World Health Organization COVID-19 Dashboard,155,1426437267,0.0109,
COVID-19,Unspecified,CHINA,2021-01-27,World Health Organization COVID-19 Dashboard,140,1426437267,0.0098,
COVID-19,Unspecified,CHINA,2021-01-28,World Health Organization COVID-19 Dashboard,117,1426437267,0.0082,
COVID-19,Unspecified,CHINA,2021-01-29,World Health Organization COVID-19 Dashboard,93,1426437267,0.0065,
COVID-19,Unspecified,CHINA,2021-01-30,World Health Organization COVID-19 Dashboard,106,1426437267,0.0074,
COVID-19,Unspecified,CHINA,2021-01-31,World Health Organization COVID-19 Dashboard,130,1426437267,0.0091,
COVID-19,Unspecified,CHINA,2021-02-01,World Health Organization COVID-19 Dashboard,97,1426437267,0.0068,
COVID-19,Unspecified,CHINA,2021-02-02,World Health Organization COVID-19 Dashboard,65,1426437267,0.0046,
COVID-19,Unspecified,CHINA,2021-02-03,World Health Organization COVID-19 Dashboard,53,1426437267,0.0037,
COVID-19,Unspecified,CHINA,2021-02-04,World Health Organization COVID-19 Dashboard,51,1426437267,0.0036,
COVID-19,Unspecified,CHINA,2021-02-05,World Health Organization COVID-19 Dashboard,44,1426437267,0.0031,
COVID-19,Unspecified,CHINA,2021-02-06,World Health Organization COVID-19 Dashboard,54,1426437267,0.0038,
COVID-19,Unspecified,CHINA,2021-02-07,World Health Organization COVID-19 Dashboard,31,1426437267,0.0022,
COVID-19,Unspecified,CHINA,2021-02-08,World Health Organization COVID-19 Dashboard,44,1426437267,0.0031,
COVID-19,Unspecified,CHINA,2021-02-09,World Health Organization COVID-19 Dashboard,47,1426437267,0.0033,
COVID-19,Unspecified,CHINA,2021-02-10,World Health Organization COVID-19 Dashboard,45,1426437267,0.0032,
COVID-19,Unspecified,CHINA,2021-02-11,World Health Organization COVID-19 Dashboard,21,1426437267,0.0015,
COVID-19,Unspecified,CHINA,2021-02-12,World Health Organization COVID-19 Dashboard,34,1426437267,0.0024,
COVID-19,Unspecified,CHINA,2021-02-13,World Health Organization COVID-19 Dashboard,33,1426437267,0.0023,
COVID-19,Unspecified,CHINA,2021-02-14,World Health Organization COVID-19 Dashboard,19,1426437267,0.0013,
COVID-19,Unspecified,CHINA,2021-02-15,World Health Organization COVID-19 Dashboard,21,1426437267,0.0015,
COVID-19,Unspecified,CHINA,2021-02-16,World Health Organization COVID-19 Dashboard,25,1426437267,0.0018,
COVID-19,Unspecified,CHINA,2021-02-17,World Health Organization COVID-19 Dashboard,15,1426437267,0.0011,
COVID-19,Unspecified,CHINA,2021-02-18,World Health Organization COVID-19 Dashboard,28,1426437267,0.002,
COVID-19,Unspecified,CHINA,2021-02-19,World Health Organization COVID-19 Dashboard,20,1426437267,0.0014,
COVID-19,Unspecified,CHINA,2021-02-20,World Health Organization COVID-19 Dashboard,22,1426437267,0.0015,
COVID-19,Unspecified,CHINA,2021-02-21,World Health Organization COVID-19 Dashboard,23,1426437267,0.0016,
COVID-19,Unspecified,CHINA,2021-02-22,World Health Organization COVID-19 Dashboard,31,1426437267,0.0022,
COVID-19,Unspecified,CHINA,2021-02-23,World Health Organization COVID-19 Dashboard,26,1426437267,0.0018,
COVID-19,Unspecified,CHINA,2021-02-24,World Health Organization COVID-19 Dashboard,24,1426437267,0.0017,
COVID-19,Unspecified,CHINA,2021-02-25,World Health Organization COVID-19 Dashboard,28,1426437267,0.002,
COVID-19,Unspecified,CHINA,2021-02-26,World Health Organization COVID-19 Dashboard,24,1426437267,0.0017,
COVID-19,Unspecified,CHINA,2021-02-27,World Health Organization COVID-19 Dashboard,34,1426437267,0.0024,
COVID-19,Unspecified,CHINA,2021-02-28,World Health Organization COVID-19 Dashboard,42,1426437267,0.0029,
COVID-19,Unspecified,CHINA,2021-03-01,World Health Organization COVID-19 Dashboard,42,1426437267,0.0029,
COVID-19,Unspecified,CHINA,2021-03-02,World Health Organization COVID-19 Dashboard,25,1426437267,0.0018,
COVID-19,Unspecified,CHINA,2021-03-03,World Health Organization COVID-19 Dashboard,23,1426437267,0.0016,
COVID-19,Unspecified,CHINA,2021-03-04,World Health Organization COVID-19 Dashboard,27,1426437267,0.0019,
COVID-19,Unspecified,CHINA,2021-03-05,World Health Organization COVID-19 Dashboard,20,1426437267,0.0014,
COVID-19,Unspecified,CHINA,2021-03-06,World Health Organization COVID-19 Dashboard,21,1426437267,0.0015,
COVID-19,Unspecified,CHINA,2021-03-07,World Health Organization COVID-19 Dashboard,28,1426437267,0.002,
COVID-19,Unspecified,CHINA,2021-03-08,World Health Organization COVID-19 Dashboard,37,1426437267,0.0026,
COVID-19,Unspecified,CHINA,2021-03-09,World Health Organization COVID-19 Dashboard,24,1426437267,0.0017,
COVID-19,Unspecified,CHINA,2021-03-10,World Health Organization COVID-19 Dashboard,27,1426437267,0.0019,
COVID-19,Unspecified,CHINA,2021-03-11,World Health Organization COVID-19 Dashboard,20,1426437267,0.0014,
COVID-19,Unspecified,CHINA,2021-03-12,World Health Organization COVID-19 Dashboard,31,1426437267,0.0022,
COVID-19,Unspecified,CHINA,2021-03-13,World Health Organization COVID-19 Dashboard,73,1426437267,0.0051,
COVID-19,Unspecified,CHINA,2021-03-14,World Health Organization COVID-19 Dashboard,57,1426437267,0.004,
COVID-19,Unspecified,CHINA,2021-03-15,World Health Organization COVID-19 Dashboard,30,1426437267,0.0021,
COVID-19,Unspecified,CHINA,2021-03-16,World Health Organization COVID-19 Dashboard,48,1426437267,0.0034,
COVID-19,Unspecified,CHINA,2021-03-17,World Health Organization COVID-19 Dashboard,22,1426437267,0.0015,
COVID-19,Unspecified,CHINA,2021-03-18,World Health Organization COVID-19 Dashboard,17,1426437267,0.0012,
COVID-19,Unspecified,CHINA,2021-03-19,World Health Organization COVID-19 Dashboard,29,1426437267,0.002,
COVID-19,Unspecified,CHINA,2021-03-20,World Health Organization COVID-19 Dashboard,23,1426437267,0.0016,
COVID-19,Unspecified,CHINA,2021-03-21,World Health Organization COVID-19 Dashboard,21,1426437267,0.0015,
COVID-19,Unspecified,CHINA,2021-03-22,World Health Organization COVID-19 Dashboard,16,1426437267,0.0011,
COVID-19,Unspecified,CHINA,2021-03-23,World Health Organization COVID-19 Dashboard,27,1426437267,0.0019,
COVID-19,Unspecified,CHINA,2021-03-24,World Health Organization COVID-19 Dashboard,23,1426437267,0.0016,
COVID-19,Unspecified,CHINA,2021-03-25,World Health Organization COVID-19 Dashboard,23,1426437267,0.0016,
COVID-19,Unspecified,CHINA,2021-03-26,World Health Organization COVID-19 Dashboard,23,1426437267,0.0016,
COVID-19,Unspecified,CHINA,2021-03-27,World Health Organization COVID-19 Dashboard,24,1426437267,0.0017,
